iter	MultiClass
500	0.0009918444326
501	0.0009895852179
502	0.0009872692201
503	0.0009850311552
504	0.0009827578519
505	0.0009808532973
506	0.0009789511344
507	0.0009782511337
508	0.0009765654364
509	0.0009746825323
510	0.0009726272471
511	0.0009702415184
512	0.0009680809917
513	0.0009659302485
514	0.0009637691259
515	0.0009616378431
516	0.0009595161439
517	0.000957174511
518	0.0009550100238
519	0.000952917706
520	0.0009506086697
521	0.0009488502433
522	0.000946649046
523	0.0009444923365
524	0.0009438408408
525	0.0009417783222
526	0.0009400540282
527	0.0009383371329
528	0.000936317875
529	0.0009343074513
530	0.000932049796
531	0.0009300171028
532	0.0009286074417
533	0.0009265899141
534	0.000924603256
535	0.000923756279
536	0.0009217598354
537	0.0009197939746
538	0.0009176428154
539	0.0009157410381
540	0.0009136918294
541	0.0009130843773
542	0.0009124874568
543	0.0009103707213
544	0.0009084367447
545	0.0009065274145
546	0.0009045326104
547	0.0009024175694
548	0.000900512675
549	0.0008987335672
550	0.0008973375995
551	0.0008954918197
552	0.0008936537586
553	0.0008918069307
554	0.0008899310139
555	0.0008880998533
556	0.0008861731242
557	0.0008857298222
558	0.0008838957272
559	0.0008820534124
560	0.0008814269071
561	0.0008794662073
562	0.0008776937452
563	0.000875892955
564	0.0008740997025
565	0.0008736110146
566	0.0008718115726
567	0.0008700351535
568	0.0008685701655
569	0.0008667918875
570	0.0008653457413
571	0.0008638779716
572	0.0008621684639
573	0.0008616319393
574	0.0008598972572
575	0.0008581548107
576	0.0008563826298
577	0.0008545765958
578	0.000852870667
579	0.0008511716858
580	0.0008495125579
581	0.000847812714
582	0.0008461198333
583	0.0008442996427
584	0.0008426674548
585	0.0008411636052
586	0.0008395437626
587	0.0008379162279
588	0.0008372250074
589	0.0008360728904
590	0.0008344588142
591	0.0008332653233
592	0.0008328260018
593	0.000831617956
594	0.0008300035017
595	0.0008287214531
596	0.0008282376073
597	0.0008266229622
598	0.0008250281223
599	0.0008244848319
600	0.0008228982167
601	0.0008224135459
602	0.0008208217018
603	0.0008192795045
604	0.0008186977132
605	0.0008171633983
606	0.0008156219719
607	0.0008140864789
608	0.0008128550825
609	0.0008113302098
610	0.0008108735257
611	0.0008104569887
612	0.0008089409021
613	0.00080848682
614	0.0008074739047
615	0.0008059690855
616	0.0008044824502
617	0.0008029601085
618	0.0008014847368
619	0.0007999862455
620	0.000798433882
621	0.000796934732
622	0.0007956048361
623	0.0007950499724
624	0.000793603737
625	0.0007924831274
626	0.0007910463875
627	0.0007905592749
628	0.0007900790865
629	0.0007896133608
630	0.0007882757176
631	0.0007868264662
632	0.0007863816111
633	0.000784939312
634	0.0007835295634
635	0.0007823347799
636	0.0007809075741
637	0.0007795010515
638	0.0007790607613
639	0.0007786347453
640	0.0007781699732
641	0.0007777468976
642	0.0007762683211
643	0.0007756914695
644	0.0007752597078
645	0.0007738839198
646	0.0007727195592
647	0.0007722556911
648	0.0007719046448
649	0.0007705406251
650	0.000770175507
651	0.000768920337
652	0.0007673665014
653	0.000766026967
654	0.0007646728143
655	0.0007636656455
656	0.0007624337647
657	0.0007610925869
658	0.0007597562247
659	0.0007587438399
660	0.0007574159114
661	0.0007560243297
662	0.0007556827675
663	0.0007546639876
664	0.0007533256636
665	0.0007525330719
666	0.0007511632981
667	0.0007500577038
668	0.000749723677
669	0.000748427442
670	0.000748049039
671	0.0007466169952
672	0.0007453314621
673	0.0007449053053
674	0.0007436356632
675	0.0007425205038
676	0.0007422063363
677	0.0007416862292
678	0.0007405256538
679	0.0007392609293
680	0.0007380006136
681	0.0007369678851
682	0.0007357171101
683	0.000734455398
684	0.0007340796465
685	0.0007337714696
686	0.0007325512848
687	0.0007315266177
688	0.000730269825
689	0.0007299072942
690	0.0007286883389
691	0.0007274641121
692	0.000726454468
693	0.0007253743644
694	0.0007241706547
695	0.0007237633651
696	0.0007225333635
697	0.0007222404703
698	0.0007210248234
699	0.0007206311193
700	0.0007194338198
701	0.0007189483467
702	0.0007186600255
703	0.0007174781413
704	0.0007162693343
705	0.0007159120269
706	0.0007147509379
707	0.0007139389042
708	0.0007127511379
709	0.0007115888795
710	0.0007104304752
711	0.0007092604839
712	0.0007088796221
713	0.0007079021094
714	0.0007075926419
715	0.0007064471691
716	0.0007053875084
717	0.0007042283612
718	0.0007030939694
719	0.0007019632934
720	0.0007008070659
721	0.0007004766812
722	0.0007001610712
723	0.0006990106921
724	0.0006978930754
725	0.0006975282489
726	0.000697222554
727	0.0006968979684
728	0.000695778498
729	0.0006954618208
730	0.0006951615545
731	0.000694898511
732	0.0006937733245
733	0.0006926636925
734	0.0006915458697
735	0.000690451659
736	0.0006893609698
737	0.0006884439971
738	0.0006873516419
739	0.0006870009209
740	0.0006867281449
741	0.0006863714896
742	0.0006851405598
743	0.0006840663373
744	0.0006837593097
745	0.0006826893652
746	0.0006823951966
747	0.0006813294738
748	0.000680247893
749	0.0006791698184
750	0.0006780952329
751	0.0006769340116
752	0.0006766019662
753	0.0006762733049
754	0.0006755140542
755	0.0006744569767
756	0.000673408386
757	0.0006730366561
758	0.000671992455
759	0.000670843774
760	0.0006697879188
761	0.0006694578237
762	0.0006686793498
763	0.0006682716364
764	0.0006679097744
765	0.00066756639
766	0.0006665280234
767	0.0006657209085
768	0.0006647065357
769	0.0006636699282
770	0.0006628165186
771	0.0006624415885
772	0.0006614193148
773	0.0006606755068
774	0.0006596455682
775	0.0006586320305
776	0.0006578056277
777	0.00065749062
778	0.0006572122973
779	0.0006568917658
780	0.0006558738102
781	0.0006555486585
782	0.0006545648305
783	0.0006535322761
784	0.0006531870843
785	0.0006521990699
786	0.0006514650787
787	0.0006504866652
788	0.0006502137231
789	0.0006493894485
790	0.0006484070427
791	0.0006473871499
792	0.0006470869694
793	0.0006461115161
794	0.0006451491164
795	0.0006441796103
796	0.0006432297555
797	0.0006422594548
798	0.0006419938651
799	0.0006410504574
800	0.0006408183017
801	0.0006398552355
802	0.0006395096083
803	0.0006386369015
804	0.0006379305382
805	0.0006372459464
806	0.0006362937855
807	0.0006353445395
808	0.0006350476391
809	0.0006341182181
810	0.0006331492812
811	0.0006328862424
812	0.000632650411
813	0.0006317278908
814	0.0006315198594
815	0.000630754052
816	0.0006298433361
817	0.0006289352962
818	0.0006286743659
819	0.0006277634298
820	0.0006274873949
821	0.000626532292
822	0.0006256119444
823	0.0006253347598
824	0.0006247935065
825	0.0006244457119
826	0.0006236248706
827	0.0006233872148
828	0.0006231412321
829	0.000622236735
830	0.0006213349202
831	0.0006204510471
832	0.0006195606399
833	0.0006186667443
834	0.000617769554
835	0.0006168959882
836	0.0006160040352
837	0.0006157336525
838	0.0006154648489
839	0.0006152183632
840	0.0006144459312
841	0.0006135609251
842	0.0006128801996
843	0.0006120145263
844	0.0006111366598
845	0.0006102613735
846	0.0006094695029
847	0.0006091905095
848	0.0006083264969
849	0.0006074794552
850	0.0006072468785
851	0.0006064633773
852	0.0006062218864
853	0.000605380653
854	0.0006051205739
855	0.0006049209859
856	0.0006040832447
857	0.0006032423457
858	0.0006030003093
859	0.0006027727545
860	0.0006019857634
861	0.0006011561227
862	0.0006003288095
863	0.0005994843573
864	0.0005991875788
865	0.0005983762711
866	0.0005975373718
867	0.0005968089086
868	0.0005961638313
869	0.0005953504017
870	0.0005945254336
871	0.0005936975321
872	0.0005933872697
873	0.0005927478261
874	0.0005925015151
875	0.0005922207673
876	0.0005914179231
877	0.00059119334
878	0.0005909816197
879	0.0005902623722
880	0.0005895079074
881	0.0005886938499
882	0.0005884785105
883	0.000587667293
884	0.0005874570076
885	0.0005866669779
886	0.0005860055596
887	0.0005852194891
888	0.0005850071823
889	0.0005848349794
890	0.000584623618
891	0.0005839811844
892	0.0005837448654
893	0.0005829900488
894	0.0005827568604
895	0.000581972314
896	0.0005811837665
897	0.0005810062099
898	0.0005808212305
899	0.0005802377847
900	0.0005800805928
901	0.0005792970939
902	0.0005788472349
903	0.0005780010305
904	0.0005777964547
905	0.0005772286659
906	0.0005766574765
907	0.0005764332631
908	0.000575801425
909	0.0005755738091
910	0.0005753010479
911	0.000574536374
912	0.0005737754818
913	0.0005730088601
914	0.0005722567837
915	0.0005714235435
916	0.0005712654784
917	0.0005711054822
918	0.0005709267162
919	0.0005701752686
920	0.0005694181942
921	0.0005687545511
922	0.0005680120365
923	0.0005672562372
924	0.0005665070896
925	0.0005657553862
926	0.000564941013
927	0.0005647659495
928	0.0005645981317
929	0.0005638514279
930	0.0005630801097
931	0.0005623912482
932	0.0005616549833
933	0.000561474082
934	0.0005607462639
935	0.000560020417
936	0.000559830228
937	0.0005591007063
938	0.0005583731278
939	0.0005578010846
940	0.0005576473391
941	0.0005569235601
942	0.0005567110783
943	0.0005560403969
944	0.0005557750276
945	0.0005555899577
946	0.0005548774795
947	0.0005541565351
948	0.0005539578774
949	0.0005532435978
950	0.0005526820861
951	0.0005522181222
952	0.0005520345818
953	0.0005514523085
954	0.0005512695397
955	0.0005505724043
956	0.0005498738411
957	0.0005491812698
958	0.0005490354026
959	0.0005483407512
960	0.0005481545955
961	0.0005480008062
962	0.0005477687426
963	0.0005470702367
964	0.0005468851971
965	0.0005461889273
966	0.0005456227564
967	0.0005448716446
968	0.0005443754591
969	0.0005436965545
970	0.000543542913
971	0.000542861219
972	0.0005421752832
973	0.0005420355726
974	0.0005418806155
975	0.0005417058818
976	0.0005410335088
977	0.000540362836
978	0.0005396831583
979	0.0005391886159
980	0.0005390386178
981	0.0005388776562
982	0.0005382122994
983	0.0005377155658
984	0.0005370386085
985	0.0005368673629
986	0.0005362070054
987	0.0005360648254
988	0.0005353959271
989	0.0005351997316
990	0.0005350331008
991	0.000534264481
992	0.0005340696639
993	0.0005334160145
994	0.0005327497511
995	0.000532617773
996	0.000531967686
997	0.0005318347656
998	0.0005312913631
999	0.0005306444894
